split,model,layer,duration,duration_val,test_split,metric,score
dev,HuBERT VP-20,12,10h,600,test,f1,61.76
dev,HuBERT VP-20,12,10h,600,test,per,98.51
dev,HuBERT VP-20,12,10h,600,test,pnmi,55.35
dev,HuBERT VP-20,12,10h,600,test,r_val,26.69
dev,HuBERT VP-20,1,10min,10,test,f1,54.57
dev,HuBERT VP-20,1,10min,10,test,per,166.84
dev,HuBERT VP-20,1,10min,10,test,pnmi,41.9
dev,HuBERT VP-20,1,10min,10,test,r_val,-15.72
dev,HuBERT VP-20,2,10min,10,test,f1,55.42
dev,HuBERT VP-20,2,10min,10,test,per,158.63
dev,HuBERT VP-20,2,10min,10,test,pnmi,43.89
dev,HuBERT VP-20,2,10min,10,test,r_val,-10.82
dev,HuBERT VP-20,3,10min,10,test,f1,55.17
dev,HuBERT VP-20,3,10min,10,test,per,144.16
dev,HuBERT VP-20,3,10min,10,test,pnmi,41.38
dev,HuBERT VP-20,3,10min,10,test,r_val,1.78
dev,HuBERT VP-20,4,10min,10,test,f1,57.2
dev,HuBERT VP-20,4,10min,10,test,per,137.89
dev,HuBERT VP-20,4,10min,10,test,pnmi,45.34
dev,HuBERT VP-20,4,10min,10,test,r_val,4.17
dev,HuBERT VP-20,5,10min,10,test,f1,57.8
dev,HuBERT VP-20,5,10min,10,test,per,128.0
dev,HuBERT VP-20,5,10min,10,test,pnmi,48.44
dev,HuBERT VP-20,5,10min,10,test,r_val,8.41
dev,HuBERT VP-20,6,10min,10,test,f1,59.1
dev,HuBERT VP-20,6,10min,10,test,per,113.38
dev,HuBERT VP-20,6,10min,10,test,pnmi,51.19
dev,HuBERT VP-20,6,10min,10,test,r_val,17.39
dev,HuBERT VP-20,7,10min,10,test,f1,61.93
dev,HuBERT VP-20,7,10min,10,test,per,89.16
dev,HuBERT VP-20,7,10min,10,test,pnmi,55.77
dev,HuBERT VP-20,7,10min,10,test,r_val,34.37
dev,HuBERT VP-20,8,10min,10,test,f1,60.5
dev,HuBERT VP-20,8,10min,10,test,per,79.21
dev,HuBERT VP-20,8,10min,10,test,pnmi,55.44
dev,HuBERT VP-20,8,10min,10,test,r_val,41.82
dev,HuBERT VP-20,9,10min,10,test,f1,58.52
dev,HuBERT VP-20,9,10min,10,test,per,90.57
dev,HuBERT VP-20,9,10min,10,test,pnmi,49.73
dev,HuBERT VP-20,9,10min,10,test,r_val,36.86
dev,HuBERT VP-20,10,10min,10,test,f1,59.82
dev,HuBERT VP-20,10,10min,10,test,per,108.26
dev,HuBERT VP-20,10,10min,10,test,pnmi,51.73
dev,HuBERT VP-20,10,10min,10,test,r_val,21.31
dev,HuBERT VP-20,11,10min,10,test,f1,60.25
dev,HuBERT VP-20,11,10min,10,test,per,110.6
dev,HuBERT VP-20,11,10min,10,test,pnmi,52.7
dev,HuBERT VP-20,11,10min,10,test,r_val,18.32
dev,HuBERT VP-20,12,10min,10,test,f1,57.49
dev,HuBERT VP-20,12,10min,10,test,per,124.36
dev,HuBERT VP-20,12,10min,10,test,pnmi,47.3
dev,HuBERT VP-20,12,10min,10,test,r_val,7.47
dev,HuBERT VP-20,1,1h,60,test,f1,54.37
dev,HuBERT VP-20,1,1h,60,test,per,168.21
dev,HuBERT VP-20,1,1h,60,test,pnmi,42.63
dev,HuBERT VP-20,1,1h,60,test,r_val,-18.16
dev,HuBERT VP-20,2,1h,60,test,f1,55.46
dev,HuBERT VP-20,2,1h,60,test,per,156.91
dev,HuBERT VP-20,2,1h,60,test,pnmi,44.53
dev,HuBERT VP-20,2,1h,60,test,r_val,-10.38
dev,HuBERT VP-20,3,1h,60,test,f1,55.89
dev,HuBERT VP-20,3,1h,60,test,per,138.59
dev,HuBERT VP-20,3,1h,60,test,pnmi,42.16
dev,HuBERT VP-20,3,1h,60,test,r_val,5.62
dev,HuBERT VP-20,4,1h,60,test,f1,57.63
dev,HuBERT VP-20,4,1h,60,test,per,133.7
dev,HuBERT VP-20,4,1h,60,test,pnmi,46.36
dev,HuBERT VP-20,4,1h,60,test,r_val,6.03
dev,HuBERT VP-20,5,1h,60,test,f1,59.27
dev,HuBERT VP-20,5,1h,60,test,per,118.49
dev,HuBERT VP-20,5,1h,60,test,pnmi,50.66
dev,HuBERT VP-20,5,1h,60,test,r_val,15.0
dev,HuBERT VP-20,6,1h,60,test,f1,59.99
dev,HuBERT VP-20,6,1h,60,test,per,107.63
dev,HuBERT VP-20,6,1h,60,test,pnmi,52.49
dev,HuBERT VP-20,6,1h,60,test,r_val,21.09
dev,HuBERT VP-20,7,1h,60,test,f1,63.08
dev,HuBERT VP-20,7,1h,60,test,per,79.24
dev,HuBERT VP-20,7,1h,60,test,pnmi,58.62
dev,HuBERT VP-20,7,1h,60,test,r_val,40.65
dev,HuBERT VP-20,8,1h,60,test,f1,61.54
dev,HuBERT VP-20,8,1h,60,test,per,68.19
dev,HuBERT VP-20,8,1h,60,test,pnmi,58.58
dev,HuBERT VP-20,8,1h,60,test,r_val,47.79
dev,HuBERT VP-20,9,1h,60,test,f1,58.05
dev,HuBERT VP-20,9,1h,60,test,per,78.92
dev,HuBERT VP-20,9,1h,60,test,pnmi,52.56
dev,HuBERT VP-20,9,1h,60,test,r_val,42.39
dev,HuBERT VP-20,10,1h,60,test,f1,60.76
dev,HuBERT VP-20,10,1h,60,test,per,97.88
dev,HuBERT VP-20,10,1h,60,test,pnmi,54.25
dev,HuBERT VP-20,10,1h,60,test,r_val,27.5
dev,HuBERT VP-20,11,1h,60,test,f1,61.64
dev,HuBERT VP-20,11,1h,60,test,per,99.09
dev,HuBERT VP-20,11,1h,60,test,pnmi,55.41
dev,HuBERT VP-20,11,1h,60,test,r_val,25.65
dev,HuBERT VP-20,12,1h,60,test,f1,59.99
dev,HuBERT VP-20,12,1h,60,test,per,108.2
dev,HuBERT VP-20,12,1h,60,test,pnmi,51.94
dev,HuBERT VP-20,12,1h,60,test,r_val,19.1
dev,HuBERT VP-20,1,10h,600,dev,f1,53.89
dev,HuBERT VP-20,1,10h,600,dev,per,159.2
dev,HuBERT VP-20,1,10h,600,dev,pnmi,42.02
dev,HuBERT VP-20,1,10h,600,dev,r_val,-8.89
dev,HuBERT VP-20,2,10h,600,dev,f1,54.29
dev,HuBERT VP-20,2,10h,600,dev,per,154.4
dev,HuBERT VP-20,2,10h,600,dev,pnmi,44.42
dev,HuBERT VP-20,2,10h,600,dev,r_val,-8.54
dev,HuBERT VP-20,3,10h,600,dev,f1,54.55
dev,HuBERT VP-20,3,10h,600,dev,per,138.81
dev,HuBERT VP-20,3,10h,600,dev,pnmi,41.39
dev,HuBERT VP-20,3,10h,600,dev,r_val,6.18
dev,HuBERT VP-20,4,10h,600,dev,f1,56.33
dev,HuBERT VP-20,4,10h,600,dev,per,135.46
dev,HuBERT VP-20,4,10h,600,dev,pnmi,46.19
dev,HuBERT VP-20,4,10h,600,dev,r_val,4.74
dev,HuBERT VP-20,5,10h,600,dev,f1,57.79
dev,HuBERT VP-20,5,10h,600,dev,per,123.4
dev,HuBERT VP-20,5,10h,600,dev,pnmi,49.97
dev,HuBERT VP-20,5,10h,600,dev,r_val,11.74
dev,HuBERT VP-20,6,10h,600,dev,f1,58.99
dev,HuBERT VP-20,6,10h,600,dev,per,109.97
dev,HuBERT VP-20,6,10h,600,dev,pnmi,52.77
dev,HuBERT VP-20,6,10h,600,dev,r_val,18.99
dev,HuBERT VP-20,7,10h,600,dev,f1,62.31
dev,HuBERT VP-20,7,10h,600,dev,per,82.09
dev,HuBERT VP-20,7,10h,600,dev,pnmi,59.42
dev,HuBERT VP-20,7,10h,600,dev,r_val,38.54
dev,HuBERT VP-20,8,10h,600,dev,f1,60.54
dev,HuBERT VP-20,8,10h,600,dev,per,71.3
dev,HuBERT VP-20,8,10h,600,dev,pnmi,59.85
dev,HuBERT VP-20,8,10h,600,dev,r_val,45.07
dev,HuBERT VP-20,9,10h,600,dev,f1,57.2
dev,HuBERT VP-20,9,10h,600,dev,per,85.35
dev,HuBERT VP-20,9,10h,600,dev,pnmi,54.79
dev,HuBERT VP-20,9,10h,600,dev,r_val,35.65
dev,HuBERT VP-20,10,10h,600,dev,f1,60.77
dev,HuBERT VP-20,10,10h,600,dev,per,96.01
dev,HuBERT VP-20,10,10h,600,dev,pnmi,56.93
dev,HuBERT VP-20,10,10h,600,dev,r_val,28.33
dev,HuBERT VP-20,11,10h,600,dev,f1,61.2
dev,HuBERT VP-20,11,10h,600,dev,per,96.92
dev,HuBERT VP-20,11,10h,600,dev,pnmi,55.94
dev,HuBERT VP-20,11,10h,600,dev,r_val,28.42
dev,HuBERT VP-20,12,10h,600,dev,f1,60.5
dev,HuBERT VP-20,12,10h,600,dev,per,97.68
dev,HuBERT VP-20,12,10h,600,dev,pnmi,54.09
dev,HuBERT VP-20,12,10h,600,dev,r_val,28.99
dev,HuBERT VP-20,1,10min,10,dev,f1,53.4
dev,HuBERT VP-20,1,10min,10,dev,per,161.2
dev,HuBERT VP-20,1,10min,10,dev,pnmi,41.34
dev,HuBERT VP-20,1,10min,10,dev,r_val,-9.73
dev,HuBERT VP-20,2,10min,10,dev,f1,54.85
dev,HuBERT VP-20,2,10min,10,dev,per,147.46
dev,HuBERT VP-20,2,10min,10,dev,pnmi,43.65
dev,HuBERT VP-20,2,10min,10,dev,r_val,-0.15
dev,HuBERT VP-20,3,10min,10,dev,f1,54.32
dev,HuBERT VP-20,3,10min,10,dev,per,139.66
dev,HuBERT VP-20,3,10min,10,dev,pnmi,40.25
dev,HuBERT VP-20,3,10min,10,dev,r_val,6.78
dev,HuBERT VP-20,4,10min,10,dev,f1,55.81
dev,HuBERT VP-20,4,10min,10,dev,per,134.84
dev,HuBERT VP-20,4,10min,10,dev,pnmi,43.74
dev,HuBERT VP-20,4,10min,10,dev,r_val,8.34
dev,HuBERT VP-20,5,10min,10,dev,f1,57.85
dev,HuBERT VP-20,5,10min,10,dev,per,122.96
dev,HuBERT VP-20,5,10min,10,dev,pnmi,47.26
dev,HuBERT VP-20,5,10min,10,dev,r_val,15.23
dev,HuBERT VP-20,6,10min,10,dev,f1,58.02
dev,HuBERT VP-20,6,10min,10,dev,per,114.15
dev,HuBERT VP-20,6,10min,10,dev,pnmi,49.33
dev,HuBERT VP-20,6,10min,10,dev,r_val,18.94
dev,HuBERT VP-20,7,10min,10,dev,f1,59.86
dev,HuBERT VP-20,7,10min,10,dev,per,92.6
dev,HuBERT VP-20,7,10min,10,dev,pnmi,53.78
dev,HuBERT VP-20,7,10min,10,dev,r_val,34.5
dev,HuBERT VP-20,8,10min,10,dev,f1,57.55
dev,HuBERT VP-20,8,10min,10,dev,per,80.78
dev,HuBERT VP-20,8,10min,10,dev,pnmi,53.51
dev,HuBERT VP-20,8,10min,10,dev,r_val,42.24
dev,HuBERT VP-20,9,10min,10,dev,f1,57.17
dev,HuBERT VP-20,9,10min,10,dev,per,92.48
dev,HuBERT VP-20,9,10min,10,dev,pnmi,48.48
dev,HuBERT VP-20,9,10min,10,dev,r_val,38.18
dev,HuBERT VP-20,10,10min,10,dev,f1,59.35
dev,HuBERT VP-20,10,10min,10,dev,per,103.82
dev,HuBERT VP-20,10,10min,10,dev,pnmi,51.66
dev,HuBERT VP-20,10,10min,10,dev,r_val,26.45
dev,HuBERT VP-20,11,10min,10,dev,f1,59.73
dev,HuBERT VP-20,11,10min,10,dev,per,104.47
dev,HuBERT VP-20,11,10min,10,dev,pnmi,52.42
dev,HuBERT VP-20,11,10min,10,dev,r_val,23.66
dev,HuBERT VP-20,12,10min,10,dev,f1,57.66
dev,HuBERT VP-20,12,10min,10,dev,per,117.57
dev,HuBERT VP-20,12,10min,10,dev,pnmi,47.15
dev,HuBERT VP-20,12,10min,10,dev,r_val,14.51
dev,HuBERT VP-20,1,1h,60,dev,f1,53.9
dev,HuBERT VP-20,1,1h,60,dev,per,156.95
dev,HuBERT VP-20,1,1h,60,dev,pnmi,41.91
dev,HuBERT VP-20,1,1h,60,dev,r_val,-6.53
dev,HuBERT VP-20,2,1h,60,dev,f1,55.2
dev,HuBERT VP-20,2,1h,60,dev,per,145.97
dev,HuBERT VP-20,2,1h,60,dev,pnmi,44.42
dev,HuBERT VP-20,2,1h,60,dev,r_val,-0.03
dev,HuBERT VP-20,3,1h,60,dev,f1,54.56
dev,HuBERT VP-20,3,1h,60,dev,per,131.89
dev,HuBERT VP-20,3,1h,60,dev,pnmi,40.24
dev,HuBERT VP-20,3,1h,60,dev,r_val,13.17
dev,HuBERT VP-20,4,1h,60,dev,f1,56.07
dev,HuBERT VP-20,4,1h,60,dev,per,132.85
dev,HuBERT VP-20,4,1h,60,dev,pnmi,44.82
dev,HuBERT VP-20,4,1h,60,dev,r_val,8.7
dev,HuBERT VP-20,5,1h,60,dev,f1,57.74
dev,HuBERT VP-20,5,1h,60,dev,per,122.73
dev,HuBERT VP-20,5,1h,60,dev,pnmi,48.38
dev,HuBERT VP-20,5,1h,60,dev,r_val,14.04
dev,HuBERT VP-20,6,1h,60,dev,f1,58.41
dev,HuBERT VP-20,6,1h,60,dev,per,110.44
dev,HuBERT VP-20,6,1h,60,dev,pnmi,50.23
dev,HuBERT VP-20,6,1h,60,dev,r_val,20.75
dev,HuBERT VP-20,7,1h,60,dev,f1,60.77
dev,HuBERT VP-20,7,1h,60,dev,per,85.68
dev,HuBERT VP-20,7,1h,60,dev,pnmi,55.72
dev,HuBERT VP-20,7,1h,60,dev,r_val,38.62
dev,HuBERT VP-20,8,1h,60,dev,f1,58.87
dev,HuBERT VP-20,8,1h,60,dev,per,74.9
dev,HuBERT VP-20,8,1h,60,dev,pnmi,55.95
dev,HuBERT VP-20,8,1h,60,dev,r_val,44.89
dev,HuBERT VP-20,9,1h,60,dev,f1,55.97
dev,HuBERT VP-20,9,1h,60,dev,per,86.84
dev,HuBERT VP-20,9,1h,60,dev,pnmi,50.29
dev,HuBERT VP-20,9,1h,60,dev,r_val,38.33
dev,HuBERT VP-20,10,1h,60,dev,f1,58.78
dev,HuBERT VP-20,10,1h,60,dev,per,102.38
dev,HuBERT VP-20,10,1h,60,dev,pnmi,51.83
dev,HuBERT VP-20,10,1h,60,dev,r_val,27.23
dev,HuBERT VP-20,11,1h,60,dev,f1,60.23
dev,HuBERT VP-20,11,1h,60,dev,per,100.44
dev,HuBERT VP-20,11,1h,60,dev,pnmi,53.46
dev,HuBERT VP-20,11,1h,60,dev,r_val,26.87
dev,HuBERT VP-20,12,1h,60,dev,f1,58.69
dev,HuBERT VP-20,12,1h,60,dev,per,109.03
dev,HuBERT VP-20,12,1h,60,dev,pnmi,49.77
dev,HuBERT VP-20,12,1h,60,dev,r_val,20.93
dev,HuBERT VP-20,1,0,1,test,f1,53.13
dev,HuBERT VP-20,1,0,1,test,per,179.1
dev,HuBERT VP-20,1,0,1,test,pnmi,38.24
dev,HuBERT VP-20,1,0,1,test,r_val,-23.5
dev,HuBERT VP-20,1,0,1,dev,f1,53.09
dev,HuBERT VP-20,1,0,1,dev,per,164.13
dev,HuBERT VP-20,1,0,1,dev,pnmi,38.71
dev,HuBERT VP-20,1,0,1,dev,r_val,-10.23
dev,HuBERT VP-20,2,0,1,test,f1,53.78
dev,HuBERT VP-20,2,0,1,test,per,170.06
dev,HuBERT VP-20,2,0,1,test,pnmi,40.26
dev,HuBERT VP-20,2,0,1,test,r_val,-18.76
dev,HuBERT VP-20,2,0,1,dev,f1,54.08
dev,HuBERT VP-20,2,0,1,dev,per,154.25
dev,HuBERT VP-20,2,0,1,dev,pnmi,40.56
dev,HuBERT VP-20,2,0,1,dev,r_val,-4.38
dev,HuBERT VP-20,3,0,1,test,f1,53.87
dev,HuBERT VP-20,3,0,1,test,per,144.02
dev,HuBERT VP-20,3,0,1,test,pnmi,34.41
dev,HuBERT VP-20,3,0,1,test,r_val,6.83
dev,HuBERT VP-20,3,0,1,dev,f1,52.34
dev,HuBERT VP-20,3,0,1,dev,per,140.02
dev,HuBERT VP-20,3,0,1,dev,pnmi,34.75
dev,HuBERT VP-20,3,0,1,dev,r_val,9.35
dev,HuBERT VP-20,4,0,1,test,f1,54.84
dev,HuBERT VP-20,4,0,1,test,per,151.66
dev,HuBERT VP-20,4,0,1,test,pnmi,40.64
dev,HuBERT VP-20,4,0,1,test,r_val,-5.62
dev,HuBERT VP-20,4,0,1,dev,f1,54.36
dev,HuBERT VP-20,4,0,1,dev,per,145.65
dev,HuBERT VP-20,4,0,1,dev,pnmi,40.44
dev,HuBERT VP-20,4,0,1,dev,r_val,-0.95
dev,HuBERT VP-20,5,0,1,test,f1,55.45
dev,HuBERT VP-20,5,0,1,test,per,144.99
dev,HuBERT VP-20,5,0,1,test,pnmi,41.79
dev,HuBERT VP-20,5,0,1,test,r_val,-1.72
dev,HuBERT VP-20,5,0,1,dev,f1,55.14
dev,HuBERT VP-20,5,0,1,dev,per,135.72
dev,HuBERT VP-20,5,0,1,dev,pnmi,41.54
dev,HuBERT VP-20,5,0,1,dev,r_val,5.62
dev,HuBERT VP-20,6,0,1,test,f1,56.61
dev,HuBERT VP-20,6,0,1,test,per,132.67
dev,HuBERT VP-20,6,0,1,test,pnmi,42.53
dev,HuBERT VP-20,6,0,1,test,r_val,6.89
dev,HuBERT VP-20,6,0,1,dev,f1,56.22
dev,HuBERT VP-20,6,0,1,dev,per,125.74
dev,HuBERT VP-20,6,0,1,dev,pnmi,40.66
dev,HuBERT VP-20,6,0,1,dev,r_val,13.7
dev,HuBERT VP-20,7,0,1,test,f1,59.81
dev,HuBERT VP-20,7,0,1,test,per,97.96
dev,HuBERT VP-20,7,0,1,test,pnmi,48.95
dev,HuBERT VP-20,7,0,1,test,r_val,32.42
dev,HuBERT VP-20,7,0,1,dev,f1,57.97
dev,HuBERT VP-20,7,0,1,dev,per,96.01
dev,HuBERT VP-20,7,0,1,dev,pnmi,48.74
dev,HuBERT VP-20,7,0,1,dev,r_val,34.72
dev,HuBERT VP-20,8,0,1,test,f1,54.45
dev,HuBERT VP-20,8,0,1,test,per,103.79
dev,HuBERT VP-20,8,0,1,test,pnmi,43.94
dev,HuBERT VP-20,8,0,1,test,r_val,27.39
dev,HuBERT VP-20,8,0,1,dev,f1,52.81
dev,HuBERT VP-20,8,0,1,dev,per,95.63
dev,HuBERT VP-20,8,0,1,dev,pnmi,43.53
dev,HuBERT VP-20,8,0,1,dev,r_val,34.18
dev,HuBERT VP-20,9,0,1,test,f1,51.79
dev,HuBERT VP-20,9,0,1,test,per,113.64
dev,HuBERT VP-20,9,0,1,test,pnmi,33.04
dev,HuBERT VP-20,9,0,1,test,r_val,30.09
dev,HuBERT VP-20,9,0,1,dev,f1,49.26
dev,HuBERT VP-20,9,0,1,dev,per,102.88
dev,HuBERT VP-20,9,0,1,dev,pnmi,33.76
dev,HuBERT VP-20,9,0,1,dev,r_val,37.05
dev,HuBERT VP-20,10,0,1,test,f1,56.57
dev,HuBERT VP-20,10,0,1,test,per,127.25
dev,HuBERT VP-20,10,0,1,test,pnmi,45.57
dev,HuBERT VP-20,10,0,1,test,r_val,11.14
dev,HuBERT VP-20,10,0,1,dev,f1,55.63
dev,HuBERT VP-20,10,0,1,dev,per,118.16
dev,HuBERT VP-20,10,0,1,dev,pnmi,44.96
dev,HuBERT VP-20,10,0,1,dev,r_val,19.34
dev,HuBERT VP-20,11,0,1,test,f1,58.86
dev,HuBERT VP-20,11,0,1,test,per,125.48
dev,HuBERT VP-20,11,0,1,test,pnmi,49.07
dev,HuBERT VP-20,11,0,1,test,r_val,10.92
dev,HuBERT VP-20,11,0,1,dev,f1,58.52
dev,HuBERT VP-20,11,0,1,dev,per,119.09
dev,HuBERT VP-20,11,0,1,dev,pnmi,48.38
dev,HuBERT VP-20,11,0,1,dev,r_val,17.24
dev,HuBERT VP-20,12,0,1,test,f1,59.55
dev,HuBERT VP-20,12,0,1,test,per,113.41
dev,HuBERT VP-20,12,0,1,test,pnmi,48.28
dev,HuBERT VP-20,12,0,1,test,r_val,21.32
dev,HuBERT VP-20,12,0,1,dev,f1,57.96
dev,HuBERT VP-20,12,0,1,dev,per,109.33
dev,HuBERT VP-20,12,0,1,dev,pnmi,47.02
dev,HuBERT VP-20,12,0,1,dev,r_val,24.95
dev,SpidR MMS-ulab,5,10h,600,test,f1,68.93
dev,SpidR MMS-ulab,5,10h,600,test,per,65.29
dev,SpidR MMS-ulab,5,10h,600,test,pnmi,63.1
dev,SpidR MMS-ulab,5,10h,600,test,r_val,52.85
dev,SpidR MMS-ulab,6,10h,600,test,f1,67.09
dev,SpidR MMS-ulab,6,10h,600,test,per,75.31
dev,SpidR MMS-ulab,6,10h,600,test,pnmi,58.61
dev,SpidR MMS-ulab,6,10h,600,test,r_val,48.47
dev,SpidR MMS-ulab,7,10h,600,test,f1,63.36
dev,SpidR MMS-ulab,7,10h,600,test,per,91.67
dev,SpidR MMS-ulab,7,10h,600,test,pnmi,52.6
dev,SpidR MMS-ulab,7,10h,600,test,r_val,39.78
dev,SpidR MMS-ulab,8,10h,600,test,f1,62.0
dev,SpidR MMS-ulab,8,10h,600,test,per,99.24
dev,SpidR MMS-ulab,8,10h,600,test,pnmi,48.73
dev,SpidR MMS-ulab,8,10h,600,test,r_val,36.37
dev,SpidR MMS-ulab,9,10h,600,test,f1,60.26
dev,SpidR MMS-ulab,9,10h,600,test,per,110.49
dev,SpidR MMS-ulab,9,10h,600,test,pnmi,46.29
dev,SpidR MMS-ulab,9,10h,600,test,r_val,28.15
dev,SpidR MMS-ulab,10,10h,600,test,f1,59.59
dev,SpidR MMS-ulab,10,10h,600,test,per,117.47
dev,SpidR MMS-ulab,10,10h,600,test,pnmi,45.07
dev,SpidR MMS-ulab,10,10h,600,test,r_val,22.86
dev,SpidR MMS-ulab,11,10h,600,test,f1,58.78
dev,SpidR MMS-ulab,11,10h,600,test,per,120.9
dev,SpidR MMS-ulab,11,10h,600,test,pnmi,43.4
dev,SpidR MMS-ulab,11,10h,600,test,r_val,20.68
dev,SpidR MMS-ulab,12,10h,600,test,f1,58.56
dev,SpidR MMS-ulab,12,10h,600,test,per,122.59
dev,SpidR MMS-ulab,12,10h,600,test,pnmi,42.06
dev,SpidR MMS-ulab,12,10h,600,test,r_val,19.26
dev,SpidR MMS-ulab,5,10min,10,test,f1,67.72
dev,SpidR MMS-ulab,5,10min,10,test,per,71.6
dev,SpidR MMS-ulab,5,10min,10,test,pnmi,61.21
dev,SpidR MMS-ulab,5,10min,10,test,r_val,48.28
dev,SpidR MMS-ulab,6,10min,10,test,f1,65.74
dev,SpidR MMS-ulab,6,10min,10,test,per,79.58
dev,SpidR MMS-ulab,6,10min,10,test,pnmi,57.37
dev,SpidR MMS-ulab,6,10min,10,test,r_val,44.73
dev,SpidR MMS-ulab,7,10min,10,test,f1,63.38
dev,SpidR MMS-ulab,7,10min,10,test,per,92.76
dev,SpidR MMS-ulab,7,10min,10,test,pnmi,52.26
dev,SpidR MMS-ulab,7,10min,10,test,r_val,39.37
dev,SpidR MMS-ulab,8,10min,10,test,f1,61.95
dev,SpidR MMS-ulab,8,10min,10,test,per,100.36
dev,SpidR MMS-ulab,8,10min,10,test,pnmi,49.17
dev,SpidR MMS-ulab,8,10min,10,test,r_val,35.34
dev,SpidR MMS-ulab,9,10min,10,test,f1,61.31
dev,SpidR MMS-ulab,9,10min,10,test,per,105.05
dev,SpidR MMS-ulab,9,10min,10,test,pnmi,47.38
dev,SpidR MMS-ulab,9,10min,10,test,r_val,32.77
dev,SpidR MMS-ulab,10,10min,10,test,f1,60.43
dev,SpidR MMS-ulab,10,10min,10,test,per,110.35
dev,SpidR MMS-ulab,10,10min,10,test,pnmi,46.58
dev,SpidR MMS-ulab,10,10min,10,test,r_val,28.48
dev,SpidR MMS-ulab,11,10min,10,test,f1,59.92
dev,SpidR MMS-ulab,11,10min,10,test,per,113.01
dev,SpidR MMS-ulab,11,10min,10,test,pnmi,45.12
dev,SpidR MMS-ulab,11,10min,10,test,r_val,26.78
dev,SpidR MMS-ulab,12,10min,10,test,f1,59.3
dev,SpidR MMS-ulab,12,10min,10,test,per,117.49
dev,SpidR MMS-ulab,12,10min,10,test,pnmi,43.76
dev,SpidR MMS-ulab,12,10min,10,test,r_val,23.01
dev,SpidR MMS-ulab,5,1h,60,test,f1,68.85
dev,SpidR MMS-ulab,5,1h,60,test,per,67.73
dev,SpidR MMS-ulab,5,1h,60,test,pnmi,62.47
dev,SpidR MMS-ulab,5,1h,60,test,r_val,51.57
dev,SpidR MMS-ulab,6,1h,60,test,f1,66.54
dev,SpidR MMS-ulab,6,1h,60,test,per,76.85
dev,SpidR MMS-ulab,6,1h,60,test,pnmi,58.44
dev,SpidR MMS-ulab,6,1h,60,test,r_val,46.97
dev,SpidR MMS-ulab,7,1h,60,test,f1,63.48
dev,SpidR MMS-ulab,7,1h,60,test,per,92.33
dev,SpidR MMS-ulab,7,1h,60,test,pnmi,52.87
dev,SpidR MMS-ulab,7,1h,60,test,r_val,38.77
dev,SpidR MMS-ulab,8,1h,60,test,f1,62.05
dev,SpidR MMS-ulab,8,1h,60,test,per,97.57
dev,SpidR MMS-ulab,8,1h,60,test,pnmi,49.6
dev,SpidR MMS-ulab,8,1h,60,test,r_val,37.22
dev,SpidR MMS-ulab,9,1h,60,test,f1,60.91
dev,SpidR MMS-ulab,9,1h,60,test,per,108.55
dev,SpidR MMS-ulab,9,1h,60,test,pnmi,47.2
dev,SpidR MMS-ulab,9,1h,60,test,r_val,29.32
dev,SpidR MMS-ulab,10,1h,60,test,f1,60.11
dev,SpidR MMS-ulab,10,1h,60,test,per,112.47
dev,SpidR MMS-ulab,10,1h,60,test,pnmi,46.38
dev,SpidR MMS-ulab,10,1h,60,test,r_val,26.38
dev,SpidR MMS-ulab,11,1h,60,test,f1,59.58
dev,SpidR MMS-ulab,11,1h,60,test,per,115.21
dev,SpidR MMS-ulab,11,1h,60,test,pnmi,44.87
dev,SpidR MMS-ulab,11,1h,60,test,r_val,24.94
dev,SpidR MMS-ulab,12,1h,60,test,f1,59.39
dev,SpidR MMS-ulab,12,1h,60,test,per,117.93
dev,SpidR MMS-ulab,12,1h,60,test,pnmi,43.77
dev,SpidR MMS-ulab,12,1h,60,test,r_val,22.98
dev,SpidR MMS-ulab,5,10h,600,dev,f1,67.8
dev,SpidR MMS-ulab,5,10h,600,dev,per,64.79
dev,SpidR MMS-ulab,5,10h,600,dev,pnmi,63.05
dev,SpidR MMS-ulab,5,10h,600,dev,r_val,54.17
dev,SpidR MMS-ulab,6,10h,600,dev,f1,64.75
dev,SpidR MMS-ulab,6,10h,600,dev,per,76.14
dev,SpidR MMS-ulab,6,10h,600,dev,pnmi,57.86
dev,SpidR MMS-ulab,6,10h,600,dev,r_val,48.36
dev,SpidR MMS-ulab,7,10h,600,dev,f1,62.15
dev,SpidR MMS-ulab,7,10h,600,dev,per,91.05
dev,SpidR MMS-ulab,7,10h,600,dev,pnmi,51.22
dev,SpidR MMS-ulab,7,10h,600,dev,r_val,41.53
dev,SpidR MMS-ulab,8,10h,600,dev,f1,59.09
dev,SpidR MMS-ulab,8,10h,600,dev,per,102.22
dev,SpidR MMS-ulab,8,10h,600,dev,pnmi,46.39
dev,SpidR MMS-ulab,8,10h,600,dev,r_val,34.5
dev,SpidR MMS-ulab,9,10h,600,dev,f1,57.94
dev,SpidR MMS-ulab,9,10h,600,dev,per,112.76
dev,SpidR MMS-ulab,9,10h,600,dev,pnmi,43.91
dev,SpidR MMS-ulab,9,10h,600,dev,r_val,26.97
dev,SpidR MMS-ulab,10,10h,600,dev,f1,57.33
dev,SpidR MMS-ulab,10,10h,600,dev,per,118.7
dev,SpidR MMS-ulab,10,10h,600,dev,pnmi,42.74
dev,SpidR MMS-ulab,10,10h,600,dev,r_val,22.77
